id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	rank	B cell|B cell	B cell|Basal	B cell|CTL	B cell|Ciliated	B cell|Ciliated-diff	B cell|FOXN4	B cell|IRC	B cell|Ionocyte	B cell|MC	B cell|MoMa	B cell|NK	B cell|NKT	B cell|NKT-p	B cell|Neu	B cell|Secretory	B cell|Secretory-diff	B cell|Squamous	B cell|Treg	B cell|moDC	B cell|nrMa	B cell|pDC	B cell|rMa	Basal|B cell	Basal|Basal	Basal|CTL	Basal|Ciliated	Basal|Ciliated-diff	Basal|FOXN4	Basal|IRC	Basal|Ionocyte	Basal|MC	Basal|MoMa	Basal|NK	Basal|NKT	Basal|NKT-p	Basal|Neu	Basal|Secretory	Basal|Secretory-diff	Basal|Squamous	Basal|Treg	Basal|moDC	Basal|nrMa	Basal|pDC	Basal|rMa	CTL|B cell	CTL|Basal	CTL|CTL	CTL|Ciliated	CTL|Ciliated-diff	CTL|FOXN4	CTL|IRC	CTL|Ionocyte	CTL|MC	CTL|MoMa	CTL|NK	CTL|NKT	CTL|NKT-p	CTL|Neu	CTL|Secretory	CTL|Secretory-diff	CTL|Squamous	CTL|Treg	CTL|moDC	CTL|nrMa	CTL|pDC	CTL|rMa	Ciliated|B cell	Ciliated|Basal	Ciliated|CTL	Ciliated|Ciliated	Ciliated|Ciliated-diff	Ciliated|FOXN4	Ciliated|IRC	Ciliated|Ionocyte	Ciliated|MC	Ciliated|MoMa	Ciliated|NK	Ciliated|NKT	Ciliated|NKT-p	Ciliated|Neu	Ciliated|Secretory	Ciliated|Secretory-diff	Ciliated|Squamous	Ciliated|Treg	Ciliated|moDC	Ciliated|nrMa	Ciliated|pDC	Ciliated|rMa	Ciliated-diff|B cell	Ciliated-diff|Basal	Ciliated-diff|CTL	Ciliated-diff|Ciliated	Ciliated-diff|Ciliated-diff	Ciliated-diff|FOXN4	Ciliated-diff|IRC	Ciliated-diff|Ionocyte	Ciliated-diff|MC	Ciliated-diff|MoMa	Ciliated-diff|NK	Ciliated-diff|NKT	Ciliated-diff|NKT-p	Ciliated-diff|Neu	Ciliated-diff|Secretory	Ciliated-diff|Secretory-diff	Ciliated-diff|Squamous	Ciliated-diff|Treg	Ciliated-diff|moDC	Ciliated-diff|nrMa	Ciliated-diff|pDC	Ciliated-diff|rMa	FOXN4|B cell	FOXN4|Basal	FOXN4|CTL	FOXN4|Ciliated	FOXN4|Ciliated-diff	FOXN4|FOXN4	FOXN4|IRC	FOXN4|Ionocyte	FOXN4|MC	FOXN4|MoMa	FOXN4|NK	FOXN4|NKT	FOXN4|NKT-p	FOXN4|Neu	FOXN4|Secretory	FOXN4|Secretory-diff	FOXN4|Squamous	FOXN4|Treg	FOXN4|moDC	FOXN4|nrMa	FOXN4|pDC	FOXN4|rMa	IRC|B cell	IRC|Basal	IRC|CTL	IRC|Ciliated	IRC|Ciliated-diff	IRC|FOXN4	IRC|IRC	IRC|Ionocyte	IRC|MC	IRC|MoMa	IRC|NK	IRC|NKT	IRC|NKT-p	IRC|Neu	IRC|Secretory	IRC|Secretory-diff	IRC|Squamous	IRC|Treg	IRC|moDC	IRC|nrMa	IRC|pDC	IRC|rMa	Ionocyte|B cell	Ionocyte|Basal	Ionocyte|CTL	Ionocyte|Ciliated	Ionocyte|Ciliated-diff	Ionocyte|FOXN4	Ionocyte|IRC	Ionocyte|Ionocyte	Ionocyte|MC	Ionocyte|MoMa	Ionocyte|NK	Ionocyte|NKT	Ionocyte|NKT-p	Ionocyte|Neu	Ionocyte|Secretory	Ionocyte|Secretory-diff	Ionocyte|Squamous	Ionocyte|Treg	Ionocyte|moDC	Ionocyte|nrMa	Ionocyte|pDC	Ionocyte|rMa	MC|B cell	MC|Basal	MC|CTL	MC|Ciliated	MC|Ciliated-diff	MC|FOXN4	MC|IRC	MC|Ionocyte	MC|MC	MC|MoMa	MC|NK	MC|NKT	MC|NKT-p	MC|Neu	MC|Secretory	MC|Secretory-diff	MC|Squamous	MC|Treg	MC|moDC	MC|nrMa	MC|pDC	MC|rMa	MoMa|B cell	MoMa|Basal	MoMa|CTL	MoMa|Ciliated	MoMa|Ciliated-diff	MoMa|FOXN4	MoMa|IRC	MoMa|Ionocyte	MoMa|MC	MoMa|MoMa	MoMa|NK	MoMa|NKT	MoMa|NKT-p	MoMa|Neu	MoMa|Secretory	MoMa|Secretory-diff	MoMa|Squamous	MoMa|Treg	MoMa|moDC	MoMa|nrMa	MoMa|pDC	MoMa|rMa	NK|B cell	NK|Basal	NK|CTL	NK|Ciliated	NK|Ciliated-diff	NK|FOXN4	NK|IRC	NK|Ionocyte	NK|MC	NK|MoMa	NK|NK	NK|NKT	NK|NKT-p	NK|Neu	NK|Secretory	NK|Secretory-diff	NK|Squamous	NK|Treg	NK|moDC	NK|nrMa	NK|pDC	NK|rMa	NKT|B cell	NKT|Basal	NKT|CTL	NKT|Ciliated	NKT|Ciliated-diff	NKT|FOXN4	NKT|IRC	NKT|Ionocyte	NKT|MC	NKT|MoMa	NKT|NK	NKT|NKT	NKT|NKT-p	NKT|Neu	NKT|Secretory	NKT|Secretory-diff	NKT|Squamous	NKT|Treg	NKT|moDC	NKT|nrMa	NKT|pDC	NKT|rMa	NKT-p|B cell	NKT-p|Basal	NKT-p|CTL	NKT-p|Ciliated	NKT-p|Ciliated-diff	NKT-p|FOXN4	NKT-p|IRC	NKT-p|Ionocyte	NKT-p|MC	NKT-p|MoMa	NKT-p|NK	NKT-p|NKT	NKT-p|NKT-p	NKT-p|Neu	NKT-p|Secretory	NKT-p|Secretory-diff	NKT-p|Squamous	NKT-p|Treg	NKT-p|moDC	NKT-p|nrMa	NKT-p|pDC	NKT-p|rMa	Neu|B cell	Neu|Basal	Neu|CTL	Neu|Ciliated	Neu|Ciliated-diff	Neu|FOXN4	Neu|IRC	Neu|Ionocyte	Neu|MC	Neu|MoMa	Neu|NK	Neu|NKT	Neu|NKT-p	Neu|Neu	Neu|Secretory	Neu|Secretory-diff	Neu|Squamous	Neu|Treg	Neu|moDC	Neu|nrMa	Neu|pDC	Neu|rMa	Secretory|B cell	Secretory|Basal	Secretory|CTL	Secretory|Ciliated	Secretory|Ciliated-diff	Secretory|FOXN4	Secretory|IRC	Secretory|Ionocyte	Secretory|MC	Secretory|MoMa	Secretory|NK	Secretory|NKT	Secretory|NKT-p	Secretory|Neu	Secretory|Secretory	Secretory|Secretory-diff	Secretory|Squamous	Secretory|Treg	Secretory|moDC	Secretory|nrMa	Secretory|pDC	Secretory|rMa	Secretory-diff|B cell	Secretory-diff|Basal	Secretory-diff|CTL	Secretory-diff|Ciliated	Secretory-diff|Ciliated-diff	Secretory-diff|FOXN4	Secretory-diff|IRC	Secretory-diff|Ionocyte	Secretory-diff|MC	Secretory-diff|MoMa	Secretory-diff|NK	Secretory-diff|NKT	Secretory-diff|NKT-p	Secretory-diff|Neu	Secretory-diff|Secretory	Secretory-diff|Secretory-diff	Secretory-diff|Squamous	Secretory-diff|Treg	Secretory-diff|moDC	Secretory-diff|nrMa	Secretory-diff|pDC	Secretory-diff|rMa	Squamous|B cell	Squamous|Basal	Squamous|CTL	Squamous|Ciliated	Squamous|Ciliated-diff	Squamous|FOXN4	Squamous|IRC	Squamous|Ionocyte	Squamous|MC	Squamous|MoMa	Squamous|NK	Squamous|NKT	Squamous|NKT-p	Squamous|Neu	Squamous|Secretory	Squamous|Secretory-diff	Squamous|Squamous	Squamous|Treg	Squamous|moDC	Squamous|nrMa	Squamous|pDC	Squamous|rMa	Treg|B cell	Treg|Basal	Treg|CTL	Treg|Ciliated	Treg|Ciliated-diff	Treg|FOXN4	Treg|IRC	Treg|Ionocyte	Treg|MC	Treg|MoMa	Treg|NK	Treg|NKT	Treg|NKT-p	Treg|Neu	Treg|Secretory	Treg|Secretory-diff	Treg|Squamous	Treg|Treg	Treg|moDC	Treg|nrMa	Treg|pDC	Treg|rMa	moDC|B cell	moDC|Basal	moDC|CTL	moDC|Ciliated	moDC|Ciliated-diff	moDC|FOXN4	moDC|IRC	moDC|Ionocyte	moDC|MC	moDC|MoMa	moDC|NK	moDC|NKT	moDC|NKT-p	moDC|Neu	moDC|Secretory	moDC|Secretory-diff	moDC|Squamous	moDC|Treg	moDC|moDC	moDC|nrMa	moDC|pDC	moDC|rMa	nrMa|B cell	nrMa|Basal	nrMa|CTL	nrMa|Ciliated	nrMa|Ciliated-diff	nrMa|FOXN4	nrMa|IRC	nrMa|Ionocyte	nrMa|MC	nrMa|MoMa	nrMa|NK	nrMa|NKT	nrMa|NKT-p	nrMa|Neu	nrMa|Secretory	nrMa|Secretory-diff	nrMa|Squamous	nrMa|Treg	nrMa|moDC	nrMa|nrMa	nrMa|pDC	nrMa|rMa	pDC|B cell	pDC|Basal	pDC|CTL	pDC|Ciliated	pDC|Ciliated-diff	pDC|FOXN4	pDC|IRC	pDC|Ionocyte	pDC|MC	pDC|MoMa	pDC|NK	pDC|NKT	pDC|NKT-p	pDC|Neu	pDC|Secretory	pDC|Secretory-diff	pDC|Squamous	pDC|Treg	pDC|moDC	pDC|nrMa	pDC|pDC	pDC|rMa	rMa|B cell	rMa|Basal	rMa|CTL	rMa|Ciliated	rMa|Ciliated-diff	rMa|FOXN4	rMa|IRC	rMa|Ionocyte	rMa|MC	rMa|MoMa	rMa|NK	rMa|NKT	rMa|NKT-p	rMa|Neu	rMa|Secretory	rMa|Secretory-diff	rMa|Squamous	rMa|Treg	rMa|moDC	rMa|nrMa	rMa|pDC	rMa|rMa
CPI-SS01A07768A	CD46_JAG1	simple:P15529	simple:P78504	CD46	JAG1	False	True	False	curated	False	0.064																																																0.423		0.393		0.388							0.357											0.735		0.705		0.7							0.669											0.361																						0.582		0.552		0.547							0.516																																	0.709		0.679		0.674							0.643																																																																																																																									0.377		0.348																				0.554		0.525		0.519							0.488																																	0.765		0.736		0.73							0.699											0.464		0.435		0.429							0.398																																																																																															
CPI-CS08CC8F9D3	ACVR1_BMPR2_BMP7	complex:ACVR1_BMPR2	simple:P18075		BMP7	True	True	False	curated	False	0.064																																																																								0.101			0.122		0.101				0.098																																						0.084		0.062				0.06																																			0.119			0.14		0.118				0.116													0.097			0.118		0.096				0.094																																			0.194			0.215		0.194				0.191																																			0.052			0.073		0.051				0.049																																			0.08			0.101		0.08				0.077																																																																																																					0.075			0.096		0.074				0.072																																																			
CPI-SS0A4EE6FE1	LRP5_FAM3B	simple:O75197	simple:P58499	LRP5	FAM3B	True	True	False	InnateDB-All	False	0.064																																																																						0.358	0.184	0.4		0.588					0.138		0.382	0.206	0.139																															0.395	0.221	0.437		0.625					0.175		0.419	0.243	0.176																															0.318	0.144	0.36		0.548							0.342	0.166	0.099																																																																																																																																													0.39	0.216	0.432		0.62					0.17		0.414	0.238	0.171																																																																																																																																																															
CPI-SS073C1B796	CD52_SIGLEC10	simple:P31358	simple:Q96LC7	CD52	SIGLEC10	True	False	False	curated	False	0.066	1.442								1.449	1.496										1.489																									1.223								1.23	1.277										1.27																																																																																																																	0.767								0.774	0.821										0.814																																															0.995								1.002	1.049										1.042			0.687								0.694	0.741										0.734																																																																																											1.161								1.168	1.215										1.208																									0.585								0.591	0.638										0.632																									0.71								0.717	0.764										0.757		
CPI-SC07BE7830D	SPP1_a4b1 complex	simple:P10451	complex:a4b1 complex	SPP1		True	False	False	curated	True	0.066																																																																																																																																																																																																							0.396		0.541						0.264				0.312					0.446	0.291	0.246	0.27		0.778		0.923						0.646				0.694					0.828	0.673	0.628	0.652																																																																																																																																																												0.477		0.622						0.344				0.392					0.527	0.372	0.327	0.351		0.666		0.81						0.533				0.581					0.716	0.56	0.516	0.539																																													
CPI-SS0F739D3DB	ANXA1_FPR1	simple:P04083	simple:P21462	ANXA1	FPR1	True	False	True	guidetopharmacology.org	False	0.066																																1.636				2.056						1.587																1.555																		2.042				2.462						1.994												1.915				2.335						1.866												1.857				2.277						1.808												2.393				2.813						2.345																																																												1.508																						1.861																						1.438																						1.568																																								1.869				2.289						1.821												1.81				2.23						1.762												2.34				2.76						2.292																1.372																						1.469																						1.596																																																				
CPI-SS08B7D54A3	TNF_FAS	simple:P01375	simple:P25445	TNF	FAS	True	False	True	InnateDB-All	False	0.068	0.174		0.236	0.232		0.224									0.193			0.216																											0.307		0.368	0.364		0.356							0.295		0.326			0.349																																																																																																																																																																																																																																	0.17		0.232	0.228		0.22									0.189			0.212																																																																							0.241		0.303	0.299		0.291							0.23		0.26			0.283																											0.23		0.292	0.288		0.28							0.219		0.249			0.272																																																
CPI-SS0E00478B4	NRP2_VEGFA	simple:O60462	simple:P15692	NRP2	VEGFA	True	True	False	curated	False	0.068																																																																								0.301				0.401				0.477	0.433		0.36			0.355																																		0.297				0.373	0.328		0.256			0.25																																		0.341				0.417	0.372		0.3			0.294																																																				0.348			0.29	0.447			0.263	0.524	0.479		0.406			0.401																																																																																		0.385	0.34		0.267			0.262																																																																																																				0.335				0.411	0.366		0.294			0.288																																														
CPI-SS0BFB29A42	PLXNB2_PTN	simple:O15031	simple:P21246	PLXNB2	PTN	True	True	False	I2D,IMEx,InnateDB-All,IntAct	False	0.07																																																																						0.569		0.631		0.581			0.429				0.621																																	0.532		0.594		0.545			0.392				0.584																																	0.25		0.312		0.262							0.302																																																									0.438		0.388							0.428																																	0.232		0.294		0.245							0.284																																	0.547		0.61		0.56			0.408				0.6																																	0.39		0.452		0.402							0.442																																																							0.265		0.328		0.278							0.318																																																			
CPI-SC0EB8DC52F	CD47_SIRB1 complex	simple:Q08722	complex:SIRB1 complex	CD47		False	True	True	curated	False	0.07										0.51				0.603						0.479																																		0.471				0.565						0.441												0.442				0.535						0.412																																		0.49				0.584						0.46												0.455				0.548						0.424																0.363																																								0.515				0.608						0.485																0.49																																								0.349				0.442						0.318																																		0.433				0.527						0.403																																																								0.497				0.59						0.466																0.299																		0.496				0.589						0.466																0.381																														
CPI-SC08923F7F7	F11R_aLb2 complex	simple:Q9Y624	complex:aLb2 complex	F11R		False	True	False	curated	True	0.07																																																																			0.503		0.777	0.425					0.474				0.48					0.615		0.523																									0.41		0.684	0.332					0.381				0.387					0.521		0.429																											0.461															0.298		0.206																																																	0.412																																												0.426															0.264																											0.344		0.618	0.266					0.315				0.321					0.455		0.363																									0.37		0.644	0.291					0.341				0.346					0.481		0.389																																																																																																																
CPI-SS0CCCF7C69	PLXNB1_SEMA4D	simple:O43157	simple:Q92854	PLXNB1	SEMA4D	True	True	True	curated	False	0.072																																																																			0.384		0.551	0.24		0.266		0.253	0.474	0.356			0.295	0.331	0.257			0.485		0.271	0.302																								0.295		0.462						0.385	0.267			0.206	0.242	0.168			0.396		0.182	0.213																																																																																										0.202		0.369						0.292									0.303																																																																							0.264		0.431							0.236			0.176	0.212	0.138			0.366		0.152																																																																																																																																																												
CPI-SS0241A1F57	NRP2_SEMA3C	simple:O60462	simple:Q99985	NRP2	SEMA3C	True	True	False	curated	False	0.074																																																																						0.495		0.414		0.709			0.548				0.397					0.263																												0.39		0.309		0.605			0.444				0.292					0.158																												0.434		0.353		0.648			0.488				0.336					0.202																																																		0.541		0.46		0.755			0.594				0.443					0.309																																																																								0.402		0.321		0.616			0.455				0.304					0.17																																																																																														0.428		0.347		0.642			0.481				0.33					0.196																																														
CPI-SS02AB0C3E0	SPP1_CD44	simple:P10451	simple:P16070	SPP1	CD44	True	False	True	I2D,IMEx,InnateDB-All,IntAct	False	0.076																																																																																																																																																																																																									0.789						1.251	0.818	1.272			0.936				0.761		1.185			0.984		1.171						1.633	1.2	1.654			1.318				1.143		1.567																																																																																																																																																													0.682		0.87						1.332	0.898	1.353			1.016				0.841		1.265			0.871		1.059						1.521	1.087	1.541	0.624	0.657	1.205	0.654			1.03	0.621	1.454	0.665	0.65																																												
CPI-SS0C1BD22BC	SPP1_PTGER4	simple:P10451	simple:P35408	SPP1	PTGER4	True	False	True	IMEx,MINT	False	0.076																																																																																																																																																																																																									0.448										0.264	0.344				0.41		0.332			0.606		0.83	0.573		0.617			0.596	0.67			0.646	0.726	0.612			0.792		0.714																																																																																																																																																													0.304		0.529	0.272		0.316				0.369			0.345	0.424	0.311			0.49		0.412			0.493		0.717	0.46		0.505			0.483	0.557			0.534	0.613	0.499			0.679		0.601																																														
CPI-SS027E12A36	MDK_PTPRZ1	simple:P21741	simple:P23471	MDK	PTPRZ1	True	False	False	curated	False	0.076																										0.404		0.477					0.535				0.546																																	0.51		0.582					0.64				0.652											0.415		0.488					0.546				0.557											0.998		1.07					1.128				1.14											0.712		0.784					0.842				0.854																						0.331																																																														0.552																																					0.298		0.371					0.429				0.44																																	0.871		0.943					1.001				1.013											0.721		0.794					0.851				0.863													0.253					0.311				0.323																																																																																																																					
CPI-SS048A2311A	TNF_RIPK1	simple:P01375	simple:Q13546	TNF	RIPK1	True	False	True	I2D,IMEx,InnateDB,InnateDB-All,IntAct,MINT	False	0.079			0.189	0.215		0.248							0.18		0.227			0.183		0.157																											0.322	0.347		0.381		0.292					0.313		0.359			0.315		0.29																																																																																																																																																																																																																																	0.185	0.211		0.245							0.176		0.223			0.179		0.154																																																																							0.256	0.282		0.315		0.227					0.247		0.294			0.25		0.224																											0.245	0.271		0.304		0.216					0.236		0.283			0.239		0.213																																														
CPI-SS08CA619FE	EGFR_GRN	simple:P00533	simple:P28799	EGFR	GRN	True	True	False	InnateDB-All	False	0.081																																																																								0.516				0.637				0.563	0.693	0.406			0.656	0.772																														0.532				0.653				0.579	0.709	0.421			0.671	0.788																									0.678			0.538		0.841	0.602	0.638		0.961	0.685		0.603	0.887	1.017	0.73	0.644	0.513	0.98	1.097	0.703	0.615																																																																																																																																					0.418					0.58				0.701				0.627	0.757	0.469			0.719	0.836																																																																																																																																																												
CPI-SS079DDF890	TNFSF12_TNFRSF25	simple:O43508	simple:Q93038	TNFSF12	TNFRSF25	True	False	True	I2D	False	0.083			0.18	0.117		0.096							0.115		0.121			0.29																													0.204	0.141		0.121							0.14		0.146			0.314																																																			0.105															0.215																																																			0.165															0.275																																																																																																																																																																																							0.255	0.192		0.172							0.191		0.197			0.365							0.226	0.164		0.143							0.162		0.168			0.337							0.163	0.1		0.079							0.099		0.104			0.273																													0.2	0.137		0.117							0.136		0.142			0.311				
CPI-SC0EEF3A379	LAMC1_a6b1 complex	simple:P11047	complex:a6b1 complex	LAMC1		True	False	False	curated	True	0.083																																																																						0.138		0.14		0.266			0.26		0.086		0.139			0.094			0.142																											0.117		0.119		0.245			0.239		0.065		0.118			0.073			0.121																											0.112		0.114		0.24			0.234		0.06		0.113			0.068			0.116																																																	0.465		0.466		0.592			0.587		0.413		0.466			0.421			0.468																																																																							0.147		0.149		0.275			0.27		0.096		0.148			0.104			0.151																																																																																																																																																											
CPI-SS0055264F3	EGFR_TGFB1	simple:P00533	simple:P01137	EGFR	TGFB1	True	True	False	IMEx,InnateDB-All,MINT	False	0.083																																																																			0.433		0.533						0.534				0.228	0.368				0.353		0.393		0.225																							0.449		0.549						0.55	0.301				0.384				0.368		0.409		0.241																							0.758		0.858	0.472		0.477			0.859	0.609			0.552	0.692	0.464		0.539	0.677		0.717	0.507	0.55																																																																																																																																					0.497		0.597						0.598	0.349			0.292	0.432			0.279	0.416		0.457		0.289																																																																																																																																																										
CPI-SS06CBC985C	LTBR_LTB	simple:P36941	simple:Q06643	LTBR	LTB	False	True	False	curated	False	0.085																																																																			0.975		0.519									0.439	0.425	0.413				1.022				0.529																							1.009		0.553									0.473	0.458	0.446				1.056				0.562																							0.925		0.469									0.389		0.362				0.972				0.478																																																																																																																																					1.055		0.599									0.519	0.505	0.493				1.103				0.609																							0.927		0.471									0.391	0.376	0.364				0.974				0.48																																													0.985		0.529									0.448	0.434	0.422				1.032				0.538																																												
CPI-SS006C6537E	MDK_LRP1	simple:P21741	simple:Q07954	MDK	LRP1	True	False	True	I2D,InnateDB-All	False	0.085																										0.438		0.365				0.442					0.381					0.604																												0.543		0.471				0.548					0.487					0.71						0.449		0.376				0.453					0.392					0.615						1.031		0.959				1.036					0.975					1.198						0.745		0.673				0.75					0.689					0.912																						0.389																																																																																														0.332		0.259									0.275					0.498																												0.904		0.831				0.909					0.848					1.07						0.754		0.682				0.759					0.698					0.921																						0.381																																																																																																																
CPI-SS0C4E86714	TNFRSF1B_GRN	simple:P20333	simple:P28799	TNFRSF1B	GRN	True	True	False	IMEx,InnateDB-All,MINT	False	0.085																				0.806																																							0.831				0.793	0.91																																																																																																																																																					0.963				0.926	1.042																																																																					0.922			0.782		1.085	0.847	0.882		1.205			0.847	1.132	1.262	0.974	0.889	0.758	1.224	1.341	0.947	0.859																																																																												0.816					0.872				0.835	0.952																									0.841					1.004	0.765			1.124			0.766	1.051	1.181	0.893	0.807		1.143	1.26	0.866	0.778																																										0.748		
CPI-SS0322747C2	CEACAM5_CEACAM6	simple:P06731	simple:P40199	CEACAM5	CEACAM6	False	False	False	curated	False	0.089																																																																									0.316								0.512	0.299	0.638																															0.605		0.814	0.8						0.691		0.996	0.784	1.123									0.401		0.61	0.596						0.487		0.792	0.58	0.919																																																																																																																										0.34								0.536	0.324	0.663																															0.71		0.918	0.905						0.796		1.1	0.888	1.227									0.489		0.697	0.683						0.575		0.879	0.667	1.006									0.862		1.071	1.057						0.948		1.253	1.041	1.38																																																																																																																			
CPI-SS0898D7F7F	TNFRSF10B_TNFSF10	simple:O14763	simple:P50591	TNFRSF10B	TNFSF10	True	True	False	curated	False	0.089				0.565		0.995	0.898		0.789	1.767					1.062	0.787																																																						0.575	0.367	1.005	0.909		0.799	1.777					1.072	0.797																																0.537		0.967	0.871		0.761	1.739					1.034	0.759																																																																																																		0.594		1.025	0.928			1.797					1.091	0.816																																																																												0.603	0.396	1.034	0.937		0.827	1.806					1.101	0.826																																																																																																		0.551		0.981	0.884		0.775	1.753					1.048	0.773																																																		
CPI-SS0DA033F03	TNFRSF1A_GRN	simple:P19438	simple:P28799	TNFRSF1A	GRN	True	True	False	IMEx,InnateDB-All,MINT	False	0.091																																																						0.673				0.6	0.73				0.692	0.809																0.545	0.675				0.638	0.755																																							0.707					0.786																																							0.608					0.687																																							0.717				0.679	0.796																						0.89																																							0.648					0.728								0.666				0.786				0.713	0.842	0.555			0.805	0.922												0.723				0.649	0.779				0.741	0.858																																						0.539	0.669				0.632	0.748																0.548	0.678				0.641	0.757																																		0.707				0.633	0.763				0.725	0.842																																														
CPI-SS001BF66E8	CEACAM6_CEACAM6	simple:P40199	simple:P40199	CEACAM6	CEACAM6	False	False	False	curated	False	0.091																																																																									0.308								0.504	0.292	0.631																																	0.53	0.516						0.408		0.712	0.5	0.839									0.308		0.516	0.502						0.394		0.698	0.486	0.825																																																																																																																									0.408	0.394						0.285		0.59	0.378	0.717																															0.504		0.712	0.698						0.59		0.894	0.682	1.021									0.292		0.5	0.486						0.378		0.682	0.47	0.809									0.631		0.839	0.825						0.717		1.021	0.809	1.148																																																																																																																			
CPI-SS0F00D756A	CD40_TNFSF13B	simple:P25942	simple:Q9Y275	CD40	TNFSF13B	True	True	False	I2D,InnateDB	False	0.091										1.119				0.624	0.399			0.521	0.642	0.638																																																								0.807				0.313				0.209	0.33	0.326																																		0.775				0.281					0.298	0.294																																		0.775				0.281					0.298	0.294																																																																																																				0.807				0.313				0.209	0.33	0.326																																		0.816				0.322				0.218	0.339	0.335																																																																														0.843				0.349				0.245	0.366	0.362												0.84				0.346				0.242	0.363	0.359																																		0.877				0.383				0.279	0.4	0.396		
CPI-SS00B1BEE64	CD2_CD58	simple:P06729	simple:P19256	CD2	CD58	False	True	False	curated	False	0.097																																													1.442		1.609	1.448		1.496			1.529	1.513			1.471	1.669	1.463		1.408	1.537		1.581																																																																																																																																																																																			0.633		0.8	0.639		0.687			0.72	0.704			0.662	0.86	0.654		0.599	0.728		0.772			0.372		0.539	0.378		0.426				0.443			0.401	0.599	0.394		0.338	0.467		0.511																																																																																											1.258		1.424	1.263		1.312			1.345	1.328			1.287	1.485	1.279		1.224	1.353		1.397																																																																																										
CPI-SS0A76A8E97	HLA-F_LILRB2	simple:P30511	simple:Q8N423	HLA-F	LILRB2	False	False	True	curated	False	0.097										1.017				0.713						1.002																																		1.065				0.761						1.05												0.845				0.541						0.829												0.634										0.619												0.856				0.551						0.84												0.728				0.424						0.713												1.054				0.749						1.038												0.738										0.722												0.717										0.701																																																								0.675										0.659												0.706				0.402						0.691												0.953				0.648						0.937												0.741				0.437						0.726																																		0.961				0.656						0.945												0.638										0.623												0.698				0.394						0.683												0.61										0.594												0.597										0.581		
CPI-SS03133B4F2	TFRC_TNFSF13B	simple:P02786	simple:Q9Y275	TFRC	TNFSF13B	True	True	False	IMEx,IntAct	False	0.099										0.827				0.333				0.229	0.35	0.346																																		0.892				0.397				0.294	0.415	0.411												0.849				0.354				0.25	0.371	0.368																																		0.87				0.376				0.272	0.393	0.389																																		0.825				0.33					0.348	0.344																																																																																																				0.834				0.339				0.235	0.356	0.353																																		0.83				0.336				0.232	0.353	0.349																																																								0.852				0.357				0.253	0.374	0.371																																		0.868				0.373				0.27	0.391	0.387												0.82				0.325					0.342	0.339																								
CPI-SS06A999D25	PLD2_ARF1	simple:O14939	simple:P84077	PLD2	ARF1	False	False	False	guidetopharmacology.org	False	0.099																																																																			0.377		0.403	0.443		0.447		0.395							0.526		0.358	0.389		0.447																												0.437		0.441			0.617						0.52					0.441																									0.415		0.441	0.482		0.485		0.434	0.662				0.423		0.564		0.397	0.427	0.411	0.485																																																													0.55																																																																										0.414		0.44	0.48		0.484		0.432	0.661				0.422		0.563		0.396	0.426	0.41	0.484																									0.381		0.407	0.448		0.451		0.4							0.53		0.363	0.393		0.451																																																																																																																
CPI-SS00150FB64	HLA-F_LILRB1	simple:P30511	simple:Q8NHL6	HLA-F	LILRB1	True	False	True	curated	False	0.103	0.635									0.714										0.903	0.617																								0.683									0.762										0.951	0.665		0.463									0.542										0.731	0.445																					0.52			0.474									0.552										0.742	0.456		0.346									0.425										0.614			0.672									0.75										0.94	0.654																					0.624												0.413										0.603																																																								0.372										0.561			0.324									0.403										0.592			0.571									0.649										0.839	0.553		0.359									0.438										0.627	0.341																								0.579									0.657										0.847	0.561																					0.524			0.316									0.395										0.584																						0.496																						0.483		
CPI-SC0984894BC	TGFB1_TGFbeta receptor2	simple:P01137	complex:TGFbeta receptor2	TGFB1		True	False	True	curated	False	0.103				0.375		0.337		0.393	0.371		0.468		0.326		0.354					0.349																												0.475		0.437		0.493	0.471		0.568		0.426		0.454					0.449																																																																																																																				0.476		0.438		0.494	0.472		0.569		0.427		0.455					0.45													0.32																																																																																	0.31		0.271		0.327	0.305		0.403		0.261		0.289					0.283																																																																								0.295		0.256		0.312	0.29		0.387		0.245		0.274					0.268																												0.335		0.296		0.353	0.331		0.428		0.286		0.314					0.308																																			0.26											
CPI-SS01560CA22	CD99_PILRA	simple:P14209	simple:Q9UKJ1	CD99	PILRA	True	False	True	curated	False	0.105										0.711				0.73						0.737																																		1.064				1.084						1.091												0.75				0.77						0.777												0.467				0.487						0.494												0.53				0.55						0.557																																		0.529				0.548						0.555												0.965				0.985						0.992																0.536						0.543												0.912				0.932						0.939																0.492						0.499												0.646				0.666						0.673																																		0.552				0.571						0.578																																		0.522				0.542						0.549												0.874				0.894						0.901												0.499				0.519						0.526												0.74				0.76						0.767												0.542				0.562						0.569																0.493						0.5		
